yardId,railId,coordinates
fortWorthYard,1156116684,"32.717421,-97.3892402,32.7175902,-97.3888197,32.7178872,-97.3880885,32.7180318,-97.3877154,32.7181564,-97.3873456,32.7183047,-97.38687,32.7187373,-97.385516,32.7197034,-97.382488,32.7199821,-97.3816323,32.720166,-97.3811401,32.7203387,-97.3807459,32.7205871,-97.3802401,32.7210435,-97.3793314,32.7215377,-97.3783452,32.7221184,-97.3771914,32.7228221,-97.3757746,32.723428,-97.3745751,32.7239206,-97.3735918,32.7246443,-97.3721489,32.7249093,-97.3716304,32.7250627,-97.3713219,32.725208,-97.3709951"
fortWorthYard,1156116685,"32.7234774,-97.3734871,32.7235723,-97.3733208,32.7239536,-97.3726992,32.7240968,-97.3724558"
fortWorthYard,1156116686,"32.7246034,-97.3715495,32.7252071,-97.3707224"
fortWorthYard,1156116687,"32.7255935,-97.3705271,32.72569,-97.370251,32.7257893,-97.3700271,32.726061,-97.3694865,32.726494,-97.3686326,32.7266752,-97.3682748,32.7269064,-97.3678115,32.7269997,-97.3676284,32.7270864,-97.3674723,32.7271651,-97.3673419,32.7273497,-97.3670911,32.7278328,-97.3665786,32.7281363,-97.3662036,32.7283433,-97.3659422,32.7289065,-97.3652313,32.7290305,-97.3650819,32.7291692,-97.3649275,32.7293945,-97.364695,32.7294156,-97.3646742,32.7294689,-97.364618,32.7295117,-97.3645715,32.7295589,-97.3645198,32.729592,-97.3644821,32.7296274,-97.364439,32.7296736,-97.3643802,32.7297066,-97.3643357,32.7297424,-97.3642851,32.7297846,-97.3642217,32.7299781,-97.363919,32.7302629,-97.3633976,32.7304712,-97.3630221,32.7305237,-97.3629314,32.7305799,-97.3628391,32.7306426,-97.3627482,32.7308223,-97.3625204"
fortWorthYard,1156116688,"32.7180772,-97.3868961,32.7184281,-97.3858009,32.7194778,-97.3825014,32.7196312,-97.3820387,32.7198085,-97.3815826,32.7200466,-97.3810652,32.7214411,-97.378284,32.7233416,-97.3745088,32.723833,-97.3735268,32.7245509,-97.3720886,32.7249445,-97.3712985,32.7251638,-97.3708646,32.7253956,-97.3703989"
fortWorthYard,1156116689,"32.7269482,-97.3676092,32.7272922,-97.3667983"
fortWorthYard,1156116690,"32.7265174,-97.3684767,32.7269064,-97.3678115"
fortWorthYard,1156116691,"32.7216215,-97.3767225,32.7218381,-97.3760252,32.7219589,-97.3757221,32.7220849,-97.3754624,32.7223504,-97.3749319,32.7225376,-97.3745566,32.7229474,-97.373731,32.7239538,-97.3717094,32.7241501,-97.3713784"
fortWorthYard,1156116692,"32.7247577,-97.3705688,32.7248743,-97.3703898,32.7251507,-97.3699547,32.7255698,-97.3693961"
fortWorthYard,1156116693,"32.7282251,-97.3671855,32.7286014,-97.3667923"
fortWorthYard,1156116694,"32.7282334,-97.3671976,32.7286403,-97.3668567"
fortWorthYard,1156116695,"32.7275483,-97.3684266,32.7279496,-97.367634,32.7280427,-97.3674522"
fortWorthYard,1156116696,"32.727971,-97.3672775,32.7279744,-97.3673457,32.72799,-97.367213,32.7279996,-97.3674071,32.7280283,-97.3671621,32.7280427,-97.3674522,32.7280802,-97.3671328,32.7280965,-97.367474,32.7281376,-97.3671294,32.7281532,-97.3674698,32.7281917,-97.3671526,32.7281917,-97.3671526,32.7282043,-97.3674403,32.7282251,-97.3671855,32.7282334,-97.3671976,32.7282421,-97.3673898,32.7282579,-97.3672586,32.7282609,-97.3673261"
fortWorthYard,1156116697,"32.7271164,-97.3689827,32.7274354,-97.3683469"
fortWorthYard,1156116698,"32.7271748,-97.3690182,32.7274918,-97.3683867"
fortWorthYard,1156116699,"32.7274354,-97.3683469,32.7277388,-97.3677479,32.7278713,-97.367439"
fortWorthYard,1156116700,"32.7272329,-97.36952,32.7276088,-97.3687675"
fortWorthYard,1156116701,"32.7271762,-97.36948,32.7275547,-97.3687219"
fortWorthYard,1156116702,"32.7271196,-97.36944,32.7276047,-97.3684664"
fortWorthYard,1156116703,"32.7267819,-97.3688082,32.7272233,-97.3679238"
fortWorthYard,1156116704,"32.7267236,-97.368767,32.7271649,-97.3678826"
fortWorthYard,1156116705,"32.7283463,-97.3681039,32.7284305,-97.3679369"
fortWorthYard,1156116706,"32.7250875,-97.3753708,32.7255099,-97.374529"
fortWorthYard,1156116707,"32.7251407,-97.3754085,32.7255631,-97.3745667"
fortWorthYard,1156116708,"32.7255631,-97.3745667,32.7263511,-97.3729903,32.7264977,-97.3727336"
fortWorthYard,1156116709,"32.7255099,-97.374529,32.7257094,-97.3741211,32.7261018,-97.3733443,32.7262498,-97.3730976"
fortWorthYard,1156116710,"32.7245937,-97.3760925,32.7247997,-97.3756856"
fortWorthYard,1156116711,"32.7249764,-97.374495,32.7251958,-97.3740591,32.7254559,-97.3736208"
fortWorthYard,1156116712,"32.7247553,-97.3747558,32.7248529,-97.3744152,32.7249008,-97.3742643,32.7249651,-97.3740967,32.7251554,-97.3737049,32.7252025,-97.3736069,32.7253034,-97.3734097"
fortWorthYard,1156116713,"32.7286867,-97.3659878,32.7288777,-97.3657465"
fortWorthYard,1156116714,"32.7273226,-97.3682673,32.72767,-97.3675669,32.7278953,-97.3671171,32.7280956,-97.3668089,32.7283002,-97.3665335"
fortWorthYard,1156116715,"32.7178637,-97.3898017,32.7183786,-97.3880437"
fortWorthYard,1156116717,"32.7313639,-97.3616286,32.7315575,-97.3612901"
fortWorthYard,1156116718,"32.7311934,-97.3619255,32.7313639,-97.3616286"
fortWorthYard,1156116719,"32.7201027,-97.3838062,32.7201677,-97.3836386,32.7202681,-97.3833067,32.7203138,-97.3831377,32.7203489,-97.382956,32.7203962,-97.3825852,32.7204335,-97.381857,32.720438,-97.3822167,32.720438,-97.381415,32.7204405,-97.3820755,32.7204756,-97.3812074,32.720547,-97.3809926,32.7206997,-97.3806749,32.7212894,-97.3795004,32.721879,-97.378326,32.7224687,-97.3771516,32.7230584,-97.3759772,32.723648,-97.3748028,32.7242377,-97.3736283,32.7248273,-97.3724539,32.7248909,-97.3723391,32.7250931,-97.3720023,32.7252445,-97.3716903,32.7253469,-97.3714391,32.7254546,-97.3710901"
westColtonYard,7113999,"34.0636617,-117.4200795,34.064189,-117.4200849,34.0644052,-117.4201064,34.0646002,-117.4201736,34.0648069,-117.4202838,34.0649325,-117.4203864,34.0650771,-117.4205334,34.0651925,-117.4206636,34.0654057,-117.4209139,34.0655502,-117.4210969,34.0657227,-117.4212867,34.0660867,-117.4216481,34.0661903,-117.4217821,34.066315,-117.421988,34.0664002,-117.422226,34.0664559,-117.422428,34.0664867,-117.4226492,34.0665049,-117.4230339"
westColtonYard,42248603,"34.0636771,-117.4216429,34.0643077,-117.4216459,34.0646953,-117.4216389,34.0648513,-117.4216542,34.0649731,-117.4216942,34.0650914,-117.4217474,34.0652039,-117.4218211,34.0653561,-117.4219466,34.0654903,-117.4221152,34.0655745,-117.4222588,34.0656618,-117.4224795,34.0656694,-117.4253917,34.0656709,-117.4256468,34.0657069,-117.4227242,34.0657107,-117.426128,34.0657209,-117.4229239,34.0657249,-117.4231474,34.0657443,-117.426292,34.0658051,-117.4264681,34.0658905,-117.4266528,34.0659964,-117.4268083,34.0661869,-117.4270713,34.0662796,-117.427254,34.0663332,-117.427428,34.0663504,-117.4274838,34.0663809,-117.427699,34.0663921,-117.4279978"
westColtonYard,42248607,"34.066801,-117.3918515,34.0672843,-117.3949112,34.0673779,-117.3954854,34.0674022,-117.3957144,34.0674142,-117.3959456"
westColtonYard,42248608,"34.0667113,-117.3525143,34.0667476,-117.352681,34.0668528,-117.3532596,34.0668559,-117.355054,34.0668653,-117.3553274,34.0668668,-117.3547989,34.0668733,-117.3555123,34.0668828,-117.3534511,34.066892,-117.3544387,34.0668983,-117.3557377,34.0669009,-117.3542999,34.066908,-117.3537481,34.066911,-117.3541126,34.0670142,-117.3679949,34.0670186,-117.3683033,34.0670212,-117.367457,34.0670332,-117.3670379,34.0670566,-117.3667439,34.0670586,-117.3686332,34.0671053,-117.3689336,34.0671129,-117.3663673,34.0671497,-117.3706472,34.0671552,-117.3693723,34.0671608,-117.3700441,34.0671652,-117.3697222,34.0671944,-117.3659356,34.0672428,-117.365623,34.0672686,-117.3652675,34.067281,-117.3594426,34.0673245,-117.360124,34.0673438,-117.362058,34.0673523,-117.3607974,34.0673586,-117.3612577"
westColtonYard,42248610,"34.0658765,-117.3460919,34.0658783,-117.3464392,34.0658873,-117.3468934,34.0659099,-117.3455689,34.0659109,-117.3473545,34.0659276,-117.3453034,34.0659438,-117.3477557,34.0659765,-117.3480364,34.0660032,-117.3445389,34.0660056,-117.3483024,34.0660187,-117.3484201,34.0660633,-117.3488023,34.0660743,-117.344091,34.0662056,-117.3434549,34.0662244,-117.3499403,34.0663833,-117.3426529,34.0664259,-117.3510743,34.0665753,-117.3417578,34.0666764,-117.3412505,34.0667113,-117.3525143,34.0667475,-117.3408858,34.0668031,-117.3404995,34.0668364,-117.3402581,34.0668586,-117.3400033,34.0668922,-117.3395201"
westColtonYard,42248615,"34.0661338,-117.3475359,34.0661441,-117.3478991,34.0661512,-117.3471741,34.06617,-117.3469364,34.0662035,-117.3467002,34.0662734,-117.346494,34.0663605,-117.346309,34.0664865,-117.3461361,34.0666246,-117.3459971,34.0666822,-117.3511982,34.0666996,-117.3514416,34.0666997,-117.3507909,34.066749,-117.3505284,34.0667878,-117.3458852,34.0667923,-117.3520046,34.0668343,-117.3502589,34.0668652,-117.3524085,34.0669529,-117.3458179,34.0669694,-117.3499639,34.0671033,-117.3497532,34.0671448,-117.3457815,34.0672698,-117.3457794,34.06727,-117.3495401,34.0673983,-117.3457928,34.0675552,-117.3492208,34.0675758,-117.3458452,34.0677707,-117.3459538,34.0677744,-117.3489582,34.0679289,-117.3461,34.067945,-117.3486905,34.0680643,-117.3462733,34.0680947,-117.3483745,34.0681892,-117.3465193,34.0682007,-117.3480736,34.0682561,-117.346755,34.0682636,-117.3477634,34.0682914,-117.3470028,34.0682959,-117.3474791,34.0683003,-117.3472507"
westColtonYard,42248617,"34.0659596,-117.3483068,34.0659784,-117.3494551,34.0659803,-117.3493323,34.0659822,-117.3486086,34.065988,-117.3492043,34.0659926,-117.3489057"
westColtonYard,42248627,"34.0633428,-117.3509602,34.064888,-117.3509615,34.0653167,-117.3509635,34.065454,-117.3509546,34.0655568,-117.3509278,34.0656645,-117.3508767,34.0657756,-117.3507868,34.0658797,-117.3506606,34.0659594,-117.3505121,34.0659784,-117.3494551,34.0659936,-117.3496532,34.0660135,-117.3503212,34.0660204,-117.350124"
westColtonYard,42248670,"34.0667712,-117.3916803,34.066801,-117.3918515"
westColtonYard,42248671,"34.063556,-117.3843758,34.063562,-117.3846313,34.0635893,-117.384942,34.0636197,-117.3815997,34.0636362,-117.3852656,34.063647,-117.3803936,34.0636785,-117.3800278,34.0636909,-117.3855132,34.0637411,-117.3796978,34.0637679,-117.385809,34.0638082,-117.3794435,34.0638873,-117.3861488,34.0639136,-117.3791682,34.0640039,-117.3789548,34.0640302,-117.386476,34.0642217,-117.3868304,34.0644349,-117.387148,34.0648243,-117.387663,34.0656872,-117.3887874,34.0660114,-117.3892238,34.0662086,-117.3895995,34.0662602,-117.3747267,34.0663419,-117.3899746,34.0664084,-117.3744201,34.0664848,-117.3742407,34.0665317,-117.3907013,34.0665431,-117.3740465,34.0666403,-117.3737376,34.0667232,-117.3914495,34.0667712,-117.3916803,34.0669808,-117.3725851,34.067055,-117.3722737,34.0670951,-117.3720159,34.0671162,-117.3717708,34.0671252,-117.3715191,34.0671396,-117.3710455,34.0671497,-117.3706472"
westColtonYard,146575310,"34.0662988,-117.4317441,34.0663033,-117.4319518,34.0663646,-117.4324603,34.0663921,-117.4279978,34.0664127,-117.4328198,34.0664609,-117.4331793,34.0665049,-117.4230339,34.0665091,-117.4335388,34.0665512,-117.4210664,34.0665572,-117.4338983,34.0666054,-117.4342578,34.0666496,-117.4346175,34.0666566,-117.4353701,34.0666597,-117.4348135,34.0666657,-117.4350361,34.0669931,-117.4022709,34.0670281,-117.4007807,34.067044,-117.4005355,34.0673278,-117.3981272,34.0673468,-117.397973,34.067371,-117.3976818,34.0673744,-117.3974376,34.0673844,-117.3971504,34.0674142,-117.3959456"
westColtonYard,210126610,"34.0636001,-117.3842147,34.0636035,-117.3845253,34.0636214,-117.3848306,34.0636572,-117.385119,34.0636745,-117.380959,34.0636786,-117.3807509,34.0636923,-117.3803278,34.0637246,-117.3800155,34.0637419,-117.3855419,34.0637757,-117.3797304,34.0638499,-117.3859091,34.0638711,-117.3794025,34.0639612,-117.3862218,34.0639621,-117.3791558,34.0640523,-117.3864229,34.0640589,-117.3789477,34.0641656,-117.3866443,34.0643516,-117.3869464,34.0645246,-117.3871901,34.0648565,-117.3876259,34.0657543,-117.3888008,34.0658076,-117.3756621,34.0660268,-117.3891702,34.0661957,-117.3894627,34.0662899,-117.374756,34.0663298,-117.389812,34.0663615,-117.3746241,34.0664209,-117.3901258,34.0664698,-117.3743812,34.0665116,-117.3904772,34.0665738,-117.3740911,34.0667605,-117.3914456,34.066808,-117.391667,34.0668896,-117.3547189,34.066892,-117.3544387,34.0668942,-117.3550653,34.0669054,-117.3553434,34.0669348,-117.3556506,34.0669731,-117.3560449,34.067022,-117.3725727,34.0670497,-117.3679842,34.067053,-117.3682662,34.0670687,-117.3669977,34.0670775,-117.3685158,34.0670842,-117.3723299,34.0670964,-117.3666806,34.0671285,-117.3720969,34.0671309,-117.3688763,34.0671386,-117.366411,34.0671518,-117.3719001,34.0671662,-117.3716298,34.0671797,-117.3692176,34.0671874,-117.3661428,34.0671963,-117.3700374,34.0672008,-117.3694781,34.0672674,-117.3657083,34.0673008,-117.3654468,34.0673097,-117.3652698,34.0673106,-117.3593299,34.0673529,-117.3599585,34.0673785,-117.3605772,34.0673896,-117.3613095,34.0673919,-117.3608991"
westColtonYard,210126720,"34.0664885,-117.4330955,34.0664923,-117.4333053,34.0665091,-117.4335388,34.0672692,-117.3996818,34.0672787,-117.3994674,34.0672925,-117.3993262"
westColtonYard,210126721,"34.0665811,-117.4338244,34.0665861,-117.4340203,34.0666054,-117.4342578,34.0674022,-117.3987647"
westColtonYard,210126722,"34.0664415,-117.4327725,34.0664453,-117.4329241,34.0664609,-117.4331793,34.0671654,-117.4012598,34.067201,-117.4001962,34.0672188,-117.3999107"
westColtonYard,210126723,"34.0663451,-117.432062,34.066349,-117.432209,34.0663646,-117.4324603,34.0669001,-117.3918003,34.0670077,-117.3924832,34.0670639,-117.4014657,34.0670675,-117.4013108,34.0670745,-117.4010133,34.0670822,-117.4008349,34.0671023,-117.4005539,34.0673488,-117.3983207,34.0673938,-117.3979346,34.0674264,-117.3976658,34.0674521,-117.3974179,34.0674741,-117.3954286,34.0674832,-117.3970827,34.0674883,-117.3969539,34.067499,-117.3956227,34.0675111,-117.3957781,34.0675117,-117.3959526"
westColtonYard,210126724,"34.0665367,-117.4336268,34.0665367,-117.4333558,34.0665572,-117.4338983,34.0673247,-117.3996506,34.0673327,-117.3994764,34.0673457,-117.3992974,34.0673762,-117.3990497,34.0674022,-117.3987647,34.0674135,-117.3984577,34.0674163,-117.398305,34.0674248,-117.3981626"
westColtonYard,210126725,"34.0663946,-117.4323575,34.0663972,-117.4325658,34.0664127,-117.4328198,34.0671336,-117.4008741,34.0671503,-117.4005275,34.0672188,-117.3999107,34.0672925,-117.3993262,34.0673124,-117.39914,34.0674248,-117.3981626,34.0674561,-117.3978894,34.0674655,-117.3977098,34.0674733,-117.3974749,34.0674832,-117.3970827"
westColtonYard,210128310,"34.0674461,-117.3962374,34.0674528,-117.3964664,34.0674803,-117.3967029,34.0674883,-117.3969539"
westColtonYard,210128311,"34.0666774,-117.4345688,34.067435,-117.399747,34.0674444,-117.4000209,34.0674679,-117.4003933,34.0674689,-117.4005932"
westColtonYard,210128312,"34.0666382,-117.4338676,34.0666485,-117.4340657,34.0666657,-117.4350361,34.0666733,-117.4343794,34.0666774,-117.4345688,34.0669001,-117.3918003,34.0669509,-117.3920334,34.0670879,-117.3925788,34.0671384,-117.392874,34.067435,-117.399747,34.0674455,-117.3992564,34.0674707,-117.3984195,34.0674984,-117.397982,34.0675057,-117.3952145,34.0675108,-117.3977215,34.0675194,-117.3972778,34.0675195,-117.3972631,34.0675201,-117.3971546,34.0675283,-117.3953587,34.0675494,-117.3956901,34.0675527,-117.3959314"
westColtonYard,210129483,"34.0664632,-117.3650451,34.0664747,-117.3644358,34.0664809,-117.364103"
westColtonYard,210129484,"34.0664275,-117.3669874,34.0664321,-117.3667367,34.0664457,-117.3659883,34.0664487,-117.3672019,34.0664568,-117.3653817,34.066515,-117.3675192,34.0665782,-117.3677924"
westColtonYard,210129485,"34.0669854,-117.3650635,34.0669934,-117.3647358,34.0670116,-117.364013,34.0670278,-117.3633658,34.067036,-117.3630995,34.0670574,-117.3628781,34.0670716,-117.362732,34.0671255,-117.3623097,34.0671468,-117.3620366"
westColtonYard,210129486,"34.0660179,-117.3659894,34.0660921,-117.3667423,34.0661276,-117.3670212,34.0662013,-117.3672899,34.0662676,-117.3674772,34.0663454,-117.3676462,34.0664758,-117.3679507,34.0665953,-117.3682446,34.0666754,-117.36843,34.0667774,-117.3686548"
westColtonYard,210129487,"34.0666568,-117.36759,34.0666627,-117.3678173,34.0666924,-117.3680725,34.066708,-117.3653905,34.0667855,-117.3684765"
westColtonYard,210129488,"34.0663827,-117.3650423,34.066396,-117.3644331,34.0664031,-117.3641084"
westColtonYard,210129489,"34.0669012,-117.3573067,34.0669099,-117.3650608,34.066917,-117.3647333,34.0669332,-117.3640104,34.0669389,-117.3637547,34.0669472,-117.363524,34.0669612,-117.3633287,34.0669723,-117.3583152,34.066983,-117.3631219,34.0670132,-117.3628757,34.0670275,-117.3627587,34.0670564,-117.3593662,34.0670923,-117.3622003,34.0671164,-117.3601226,34.0671279,-117.3619045,34.0671341,-117.3604445,34.06715,-117.3607962,34.0671535,-117.3615986,34.0671544,-117.3612374,34.0671557,-117.3610174"
westColtonYard,210129490,"34.063647,-117.3803936,34.0636549,-117.3800022,34.0636628,-117.3796699,34.0636684,-117.3793834,34.0636746,-117.3791305,34.0636788,-117.3789364,34.063701,-117.3787199,34.063712,-117.3785951,34.0637256,-117.3784416,34.0637329,-117.3781868,34.0637335,-117.377043,34.0637349,-117.3746263,34.0637349,-117.3746708,34.0637565,-117.3720773"
westColtonYard,210129491,"34.0667468,-117.3679155,34.0667586,-117.3674718,34.0667608,-117.3681524,34.0667809,-117.3683236,34.0668058,-117.365394,34.0668349,-117.3685763,34.0668924,-117.3688222"
westColtonYard,210129492,"34.0668915,-117.3659657,34.066901,-117.3653973"
westColtonYard,210129493,"34.0667154,-117.365054,34.0667235,-117.3647268,34.066739,-117.3641034"
westColtonYard,210129494,"34.0667586,-117.3674718,34.0667831,-117.367197,34.0668362,-117.3668071,34.0668954,-117.3664514,34.0670159,-117.3659011,34.0670545,-117.3656478,34.0670656,-117.3654726,34.0670795,-117.3652198,34.0671123,-117.3635752,34.0671266,-117.3628819,34.0671293,-117.362752,34.0671468,-117.3620366,34.0671535,-117.3615986"
westColtonYard,210129495,"34.0666405,-117.3650514,34.066649,-117.3647244,34.0666653,-117.3640976"
westColtonYard,210129496,"34.0636746,-117.3791305,34.0636881,-117.3789594,34.0637118,-117.3788152,34.0637875,-117.3785831,34.0651931,-117.3746138,34.0652397,-117.3744342,34.0652699,-117.374302,34.0653322,-117.3739052,34.0653619,-117.3736839,34.0654064,-117.3734245,34.0654605,-117.3732152,34.0655388,-117.3730254,34.0656352,-117.3728722,34.0657634,-117.3727232,34.0658708,-117.3726336,34.0659619,-117.3659951,34.0659715,-117.3725566,34.0660374,-117.3668006,34.0660587,-117.3669542,34.0661413,-117.3672925,34.066212,-117.3674799,34.0662387,-117.3723484,34.066352,-117.3678339,34.066406,-117.3721979,34.0664384,-117.3680172,34.0665939,-117.3683164,34.0666175,-117.3719834,34.0666978,-117.3718968,34.0667774,-117.3686548,34.0668044,-117.3717588,34.0668507,-117.368807,34.0668749,-117.3716442,34.0669249,-117.3689768,34.066956,-117.3714984,34.0670032,-117.3691913,34.0670154,-117.3713519,34.0670396,-117.3693285,34.0670634,-117.3694276,34.0670643,-117.3711904,34.0670832,-117.3710297,34.0670924,-117.3696049,34.0670997,-117.3708051,34.067103,-117.3697034,34.067113,-117.37033,34.0671156,-117.3701496"
westColtonYard,210129497,"34.0666231,-117.3658518,34.0666302,-117.3653878"
westColtonYard,210129498,"34.066499,-117.3671069,34.0665072,-117.3667389,34.0665133,-117.3672956,34.0665238,-117.3659905,34.0665291,-117.3674314,34.0665373,-117.3653845,34.0666227,-117.3678874,34.0666859,-117.3681398"
westColtonYard,210129499,"34.0665413,-117.3650479,34.0665609,-117.3641057"
westColtonYard,210129500,"34.0662368,-117.3662655,34.0662418,-117.3659709,34.0662497,-117.3665621,34.0662822,-117.3667947,34.0663362,-117.3670077,34.0663817,-117.3671503,34.0665004,-117.3675435,34.0665782,-117.3677924,34.0666859,-117.3681398,34.0667855,-117.3684765,34.0668924,-117.3688222,34.0670032,-117.3691913"
westColtonYard,210129501,"34.0668009,-117.365057,34.0668056,-117.3647296,34.0668145,-117.3641088"
westColtonYard,210129949,"34.0646836,-117.3775002,34.0647359,-117.3773859,34.0647912,-117.3772403,34.0653837,-117.3755018,34.0654298,-117.3753792,34.0654944,-117.3752314"
westColtonYard,210129951,"34.0658256,-117.3740241,34.0664879,-117.372783,34.066619,-117.3725205,34.0667531,-117.3721547,34.0669026,-117.3717094"
westColtonYard,210129952,"34.0636684,-117.3793834,34.0636881,-117.3791655,34.0637318,-117.3789492,34.0637798,-117.3788054,34.0648137,-117.3758939,34.0650286,-117.3752889,34.0653259,-117.3744516,34.0654581,-117.3741232,34.0655483,-117.3739493,34.0664065,-117.372348,34.0664942,-117.3721979,34.0665858,-117.3720583,34.0667084,-117.3719032,34.0668044,-117.3717588"
